Key,Mean,Std
OFBIZ-12037,1,0
OFBIZ-8341,1,0
OFBIZ-1716,1,0
OFBIZ-9793,3,0
OFBIZ-6330,1,0
OFBIZ-10012,2,0
OFBIZ-4212,3,0
OFBIZ-6535,1,0
OFBIZ-9555,2,0
OFBIZ-4591,2,0
OFBIZ-1116,1.5,0.7071067811865476
OFBIZ-3300,1,0
OFBIZ-5070,1,0
OFBIZ-9270,1,0
OFBIZ-5909,2,0
OFBIZ-9176,1,0
OFBIZ-10858,1,0
OFBIZ-1745,1,0
OFBIZ-4475,1,0
OFBIZ-4498,1,0
OFBIZ-10654,3,0
OFBIZ-672,1,0
OFBIZ-7066,1,0
OFBIZ-4180,1,0
OFBIZ-491,1,0
OFBIZ-380,2,0
OFBIZ-972,2,0
OFBIZ-2863,1,0
OFBIZ-6569,2,0
OFBIZ-6776,1,0
OFBIZ-12655,1,0
OFBIZ-12140,1,0
OFBIZ-1350,1,0
OFBIZ-5637,1,0
OFBIZ-10211,1,0
OFBIZ-6645,2,0
OFBIZ-7011,1,0
OFBIZ-10329,1,0
OFBIZ-1456,1,0
OFBIZ-12472,2,0
OFBIZ-1255,1,0
OFBIZ-10959,1,0
OFBIZ-8298,1,0
OFBIZ-11307,1,0
OFBIZ-3041,1,0
OFBIZ-386,1,0
OFBIZ-6845,1,0
OFBIZ-7906,2,0
OFBIZ-5095,1,0
OFBIZ-8312,2,0
OFBIZ-7758,1,0
OFBIZ-3558,2,0
OFBIZ-10556,2,0
OFBIZ-3835,1,0
OFBIZ-786,1,0
OFBIZ-1526,1,0
OFBIZ-4514,2,0
OFBIZ-830,1,0
OFBIZ-10304,2,0
OFBIZ-3803,3,0
OFBIZ-6111,2,0
OFBIZ-5458,1,0
OFBIZ-6022,1,0
OFBIZ-2940,1,0
OFBIZ-3754,1,0
OFBIZ-12024,2,0
OFBIZ-964,2,0
OFBIZ-2951,1,0
OFBIZ-2837,1,0
OFBIZ-3833,1,0
OFBIZ-5882,1,0
OFBIZ-5853,1,0
OFBIZ-5701,1,0
OFBIZ-1394,2,0
OFBIZ-7602,1,0
OFBIZ-12450,1,0
OFBIZ-1011,2,0
OFBIZ-6557,2,0
OFBIZ-497,1,0
OFBIZ-3557,2,0
OFBIZ-5649,1,0
OFBIZ-12343,1,0
OFBIZ-4556,1,0
OFBIZ-4309,3,0
OFBIZ-6594,1,0
OFBIZ-293,1,0
OFBIZ-1370,3,0
OFBIZ-10150,1,0
OFBIZ-2932,2,0
OFBIZ-10792,1,0
OFBIZ-5555,1,0
OFBIZ-3741,1,0
OFBIZ-894,2,0
OFBIZ-4127,1,0
OFBIZ-8336,1,0
OFBIZ-5929,2,0
OFBIZ-3884,2,0
OFBIZ-12550,1.5,0.7071067811865476
OFBIZ-169,1,0
OFBIZ-206,1,0
OFBIZ-3638,1,0
OFBIZ-9997,2,0
OFBIZ-176,1,0
OFBIZ-12204,1,0
OFBIZ-6065,2.3333333333333335,1.1547005383792515
OFBIZ-10824,1,0
OFBIZ-6576,1,0
OFBIZ-3187,2,0
OFBIZ-5409,2,0
OFBIZ-2563,1,0
OFBIZ-10748,1,0
OFBIZ-5254,1,0
OFBIZ-184,1,0
OFBIZ-7664,1,0
OFBIZ-4639,1,0
OFBIZ-10661,1,0
OFBIZ-3188,1,0
OFBIZ-10383,1,0
OFBIZ-7981,2,0
OFBIZ-6066,1.6666666666666667,0.5773502691896257
OFBIZ-12604,1,0
OFBIZ-12342,1,0
OFBIZ-12014,2,0
OFBIZ-8297,1,0
OFBIZ-11742,1,0
OFBIZ-5293,1,0
OFBIZ-4130,1,0
OFBIZ-7038,1,0
OFBIZ-2795,2,0
OFBIZ-5035,1,0
OFBIZ-3389,1,0
OFBIZ-12636,1,0
OFBIZ-9908,1,0
OFBIZ-5914,2,0
OFBIZ-5081,1,0
OFBIZ-11318,1,0
OFBIZ-5334,1,0
OFBIZ-7271,1,0
OFBIZ-12201,2,0
OFBIZ-7451,1,0
OFBIZ-865,2,0
OFBIZ-6937,1,0
HDDS-4010,1,0
HDDS-4456,1,0
HDDS-5858,1,0
HDDS-277,2,0
HDDS-3659,1,0
HDDS-741,1,0
HDDS-2515,1,0
HDDS-3088,2,0
HDDS-4164,2,0
HDDS-2026,1,0
HDDS-1493,1.5,0.7071067811865476
HDDS-5279,1,0
HDDS-4408,1,0
HDDS-1082,2,0
HDDS-2882,1,0
HDDS-3096,1,0
HDDS-1401,2,0
HDDS-3512,2,0
HDDS-2124,3,0
HDDS-2324,1,0
HDDS-3777,1,0
HDDS-1913,2,0
HDDS-1302,1,0
HDDS-5865,2,0
HDDS-3011,1,0
HDDS-4497,1,0
HDDS-1811,2,0
HDDS-4308,2,0
HDDS-403,2,0
HDDS-762,2,0
HDDS-600,2,0
HDDS-4026,2,0
HDDS-3965,1,0
HDDS-6868,2,0
HDDS-3554,1,0
HDDS-2465,1,0
HDDS-321,2,0
HDDS-1766,2,0
HDDS-268,2,0
HDDS-1610,2,0
HDDS-4774,2,0
HDDS-1857,2,0
HDDS-1765,1,0
HDDS-138,2,0
HDDS-2702,1,0
HDDS-1923,2,0
HDDS-1313,2,0
HDDS-5744,2,0
HDDS-415,2,0
HDDS-510,2,0
HDDS-530,2,0
HDDS-246,2,0
HDDS-2164,1,0
HDDS-3930,2,0
HDDS-4186,1,0
HDDS-3465,2,0
HDDS-3004,2,0
HDDS-4731,2,0
HDDS-1417,2,0
HDDS-2511,1,0
HDDS-1093,1,0
HDDS-3277,1,0
HDDS-4696,1,0
HDDS-638,2,0
HDDS-399,2,0
HDDS-2898,1,0
HDDS-1304,1.6666666666666667,0.5773502691896257
HDDS-5426,1,0
HDDS-3765,1,0
HDDS-687,2,0
HDDS-2919,1,0
HDDS-6828,2,0
HDDS-2346,1,0
HDDS-1725,2,0
HDDS-3323,1,0
HDDS-3632,1.5,0.7071067811865476
HDDS-3116,2,0
HDDS-622,1,0
HDDS-3022,1,0
HDDS-3133,1,0
HDDS-1812,1,0
HDDS-1799,2,0
HDDS-3402,2,0
HDDS-2328,1,0
HDDS-1310,2,0
HDDS-197,2,0
HDDS-5068,1,0
HDDS-3920,1,0
HDDS-1494,1.5,0.7071067811865476
HDDS-334,1,0
HDDS-420,1,0
HDDS-5756,2,0
HDDS-2355,1,0
HDDS-3481,1,0
HDDS-1128,1,0
HDDS-7034,2,0
HDDS-5500,1,0
HDDS-338,1,0
HDDS-1112,1,0
HDDS-6369,1,0
HDDS-273,1,0
HDDS-5230,1,0
HDDS-1525,2,0
HDDS-3564,2,0
HDDS-3999,2,0
HDDS-4851,1,0
HDDS-3214,2,0
HDDS-1676,1,0
HDDS-992,2,0
HDDS-1843,1,0
HDDS-344,2,0
HDDS-132,2,0
HDDS-4423,1,0
HDDS-2043,2,0
HDDS-4008,1,0
HDDS-1582,2,0
HDDS-3077,1,0
HDDS-1717,2,0
HDDS-263,2,0
HDDS-3562,2,0
HDDS-5619,2,0
HDDS-2542,1,0
HDDS-3066,2,0
HDDS-4343,3,0
HDDS-3317,1,0
HDDS-497,2,0
HDDS-4327,2,0
HDDS-3106,1,0
HDDS-1127,1,0
HDDS-451,1,0
HDDS-2392,2,0
HDDS-1933,2,0
HDDS-1326,2,0
HDDS-3272,2,0
HDDS-3118,2,0
HDDS-314,1,0
HDDS-1678,3,0
HDDS-6291,1,0
HDDS-2172,1,0
HDDS-318,3,0
HDDS-3778,2,0
HDDS-3285,2,0
HDDS-4597,2,0
HDDS-1289,1.5,0.7071067811865476
HDDS-2363,1,0
HDDS-939,2,0
HDDS-544,2,0
HDDS-5193,1,0
HDDS-247,2,0
HDDS-4607,1,0
HDDS-59,2,0
HDDS-1939,1,0
HDDS-3266,2,0
HDDS-1354,1,0
HDDS-19,2,0
HDDS-6897,1,0
HDDS-3072,2,0
HDDS-3600,1,0
HDDS-3282,2,0
HDDS-244,2,0
HDDS-1485,2,0
HDDS-2076,2,0
HDDS-6546,1,0
HDDS-283,2,0
HDDS-5547,2,0
HDDS-5861,1,0
HDDS-230,1,0
HDDS-3611,1,0
HDDS-5804,1,0
HDDS-3380,1,0
HDDS-4040,2,0
HDDS-2858,1,0
HDDS-3935,2,0
HDDS-3067,2,0
HDDS-2891,1,0
HDDS-1834,2,0
HDDS-3392,2,0
HDDS-4703,1,0
HDDS-341,2,0
HDDS-368,1,0
HDDS-196,2,0
HDDS-4037,1,0
HDDS-502,2,0
HDDS-3225,1,0
HDDS-2881,1,0
HDDS-114,2,0
HDDS-568,2,0
HDDS-3619,1,0
HDDS-5524,2,0
HDDS-408,2,0
HDDS-1492,1,0
HDDS-1042,2,0
HDDS-1760,2,0
HDDS-1102,1,0
QPID-6568,2,0
QPID-8347,2,0
QPID-397,2,0
QPID-8079,1,0
QPID-8213,1,0
QPID-4387,2,0
QPID-1426,1,0
QPID-2224,1,0
QPID-1433,2,0
QPID-7951,2,0
QPID-753,1,0
QPID-3962,2,0
QPID-7271,1,0
QPID-2239,1,0
QPID-3743,1,0
QPID-717,2,0
QPID-7750,1,0
QPID-659,1,0
QPID-3536,1,0
QPID-1441,1,0
QPID-6963,1,0
QPID-6875,1,0
QPID-2368,1,0
QPID-8167,1,0
QPID-8047,1,0
QPID-6489,1,0
QPID-8401,1,0
QPID-7905,1,0
QPID-8171,1,0
QPID-2137,3,0
QPID-6055,1,0
QPID-4982,3,0
QPID-1218,1,0
QPID-3575,1,0
QPID-7044,1,0
QPID-7647,1,0
QPID-6813,2,0
QPID-1700,1,0
QPID-1683,1,0
QPID-3212,1,0
QPID-1454,2,0
QPID-7327,1,0
QPID-6588,1,0
QPID-2526,1,0
QPID-1494,2,0
QPID-8014,1,0
QPID-7399,1,0
QPID-7285,1,0
QPID-7751,1,0
QPID-786,2,0
QPID-6247,1,0
QPID-3318,1,0
QPID-2296,1.5,0.7071067811865476
QPID-7977,1,0
QPID-7962,1,0
QPID-7257,1.5,0.7071067811865476
QPID-7125,1,0
QPID-5977,2,0
QPID-7441,1,0
QPID-5798,1,0
QPID-577,1,0
QPID-7909,2,0
QPID-1237,1,0
QPID-3162,1,0
QPID-7456,1,0
QPID-2349,3,0
QPID-2320,2,0
QPID-8137,1,0
QPID-2196,1,0
QPID-7508,1,0
QPID-7189,1,0
QPID-7849,1,0
QPID-7160,1,0
QPID-1251,1,0
QPID-5074,2,0
QPID-8140,1,0
QPID-4303,1,0
QPID-4424,2,0
QPID-4759,1,0
QPID-1971,2,0
QPID-5407,4,0
QPID-4407,1,0
QPID-7091,1,0
QPID-7343,1,0
QPID-5637,2,0
QPID-148,2,0
QPID-7675,1,0
QPID-1562,1,0
QPID-6176,1,0
QPID-6268,1,0
QPID-7022,1,0
QPID-1359,2,0
QPID-5881,3,0
QPID-9,2.5,0.7071067811865476
QPID-7487,1,0
QPID-6930,1,0
QPID-7631,1,0
QPID-8115,1,0
QPID-3045,1,0
QPID-8057,1,0
QPID-7108,1,0
QPID-1300,1,0
QPID-8006,2,0
QPID-7767,1,0
QPID-1243,1,0
QPID-7981,1,0
QPID-8225,2,0
QPID-7483,1,0
QPID-8081,1,0
QPID-4991,1,0
QPID-7328,1,0
QPID-1725,1,0
QPID-7958,1,0
QPID-5209,1,0
QPID-7632,1,0
QPID-7061,1,0
QPID-1167,2,0
QPID-4049,1,0
QPID-7488,2,0
QPID-6914,1,0
QPID-7811,1.5,0.7071067811865476
QPID-5905,1,0
QPID-2464,1,0
QPID-6365,1,0
QPID-3481,1,0
QPID-8027,1,0
QPID-7442,1,0
QPID-7396,1,0
QPID-1418,2,0
QPID-1432,1,0
QPID-8067,1,0
QPID-7824,2,0
QPID-7287,1,0
QPID-1789,1,0
QPID-2308,1,0
QPID-2900,1,0
QPID-2655,2,0
QPID-7141,1,0
QPID-886,1,0
QPID-7608,1,0
QPID-7913,1,0
QPID-6885,1,0
QPID-5998,2,0
QPID-1072,2,0
QPID-1544,1,0
QPID-6283,1,0
QPID-1670,2,0
QPID-7363,1,0
QPID-7155,1,0
QPID-8130,1,0
QPID-1951,1,0
QPID-7081,1,0
QPID-3566,1,0
QPID-2733,1,0
QPID-431,1,0
QPID-6461,1,0
QPID-7513,1,0
QPID-7777,2,0
QPID-4945,1,0
QPID-1186,2,0
QPID-6105,1,0
QPID-8025,1,0
QPID-363,1,0
QPID-7104,1,0
QPID-1769,1,0
QPID-8134,2,0
QPID-4080,1,0
QPID-6823,1,0
QPID-6991,1,0
QPID-1427,1,0
QPID-3157,1,0
QPID-5755,1,0
QPID-8100,1,0
QPID-7906,1,0
QPID-6904,1,0
QPID-2096,2,0
QPID-7696,1,0
QPID-7652,1,0
QPID-272,1,0
QPID-4094,1,0
QPID-7060,1,0
QPID-2316,2,0
QPID-8152,1,0
QPID-7707,1,0
QPID-1816,1,0
QPID-6784,2,0
QPID-8294,1,0
QPID-8384,1,0
QPID-1011,1,0
QPID-7408,1,0
QPID-2693,1,0
QPID-1283,1,0
QPID-7485,1,0
QPID-8017,1,0
QPID-1496,1,0
QPID-1499,1,0
QPID-474,1,0
QPID-1524,1,0
QPID-7719,1,0
QPID-7001,1,0
QPID-2260,2,0
QPID-8194,1,0
QPID-7860,1,0
QPID-5455,3,0
QPID-7560,1,0
QPID-3021,1,0
QPID-7729,1,0
QPID-7388,1,0
QPID-1347,1,0
QPID-1375,1,0
QPID-8117,1,0
QPID-6968,1,0
QPID-8210,1,0
QPID-6910,2,0
SOLR-13963,2,0
SOLR-4265,2,0
SOLR-7421,2,0
SOLR-8838,2,0
SOLR-7616,1,0
SOLR-42,1,0
SOLR-4098,1,0
SOLR-6387,1,0
SOLR-3584,1,0
SOLR-4703,1,0
SOLR-8419,1,0
SOLR-3813,1,0
SOLR-5127,1,0
SOLR-14431,2,0
SOLR-12070,2,0
SOLR-15061,1,0
SOLR-7691,1,0
SOLR-2834,2,1
SOLR-8677,1,0
SOLR-4463,1,0
SOLR-3280,1,0
SOLR-8670,2,0
SOLR-12391,2,0
SOLR-11296,1,0
SOLR-8575,1.6666666666666667,0.5773502691896257
SOLR-2622,1,0
SOLR-7931,1,0
SOLR-884,1,0
SOLR-2796,2,0
SOLR-6426,1,0
SOLR-6941,2,0
SOLR-8657,1,0
SOLR-14506,1,0
SOLR-7866,2,0
SOLR-4108,2,0
SOLR-15216,1,0
SOLR-3029,2,0
SOLR-5479,1,0
SOLR-5739,2,0
SOLR-8158,1,0
SOLR-7013,2,0
SOLR-5971,2,0
SOLR-16074,2,0
SOLR-13110,2,0
SOLR-2327,1,0
SOLR-8924,2,0
SOLR-8073,1,0
SOLR-4200,1,0
SOLR-1973,1,0
SOLR-10987,2,0
SOLR-2632,1,0
SOLR-14898,2,0
SOLR-7128,1,0
SOLR-15706,1,0
SOLR-8983,2,0
SOLR-15965,2,0
SOLR-7909,2,0
SOLR-4333,1,0
SOLR-15145,1,0
SOLR-11459,1,0
SOLR-11407,2,0
SOLR-13977,2,0
SOLR-807,1,0
SOLR-4112,2,0
SOLR-5328,2,0
SOLR-2124,1,0
SOLR-13112,2,0
SOLR-5921,2,0
SOLR-10215,2,0
SOLR-3867,1,0
SOLR-15830,1,0
SOLR-7251,2,0
SOLR-2983,1.5,0.7071067811865476
SOLR-11740,2,0
SOLR-9343,2,0
SOLR-12001,1,0
SOLR-4032,2,0
SOLR-14901,1,0
SOLR-4169,2,0
SOLR-12087,1,0
SOLR-5397,1,0
SOLR-5552,1,0
SOLR-6900,2,0
SOLR-14575,2,0
SOLR-5838,1,0
SOLR-9188,1,0
SOLR-10835,2,0
SOLR-9915,2,0
SOLR-10063,1,0
SOLR-3937,1,0
SOLR-2310,2,0
SOLR-2829,2,0
SOLR-1764,2,0
SOLR-16142,1,0
SOLR-3353,1,0
SOLR-11146,1,0
SOLR-4553,1,0
SOLR-6969,1,0
SOLR-6056,1,0
SOLR-11278,1,0
SOLR-11921,2,0
SOLR-6314,1,0
SOLR-682,1,0
SOLR-3878,2,0
SOLR-12290,1,0
SOLR-3861,3,0
SOLR-15762,1.5,0.7071067811865476
SOLR-5904,1,0
SOLR-11130,2,0
SOLR-838,1,0
SOLR-8865,2,0
SOLR-7508,2,0
SOLR-6379,1,0
SOLR-4232,2,0
SOLR-5547,1,0
SOLR-4480,2,0
SOLR-6012,1,0
SOLR-9141,1,0
SOLR-9893,1,0
SOLR-13855,2,0
SOLR-1870,1,0
SOLR-3243,1,0
SOLR-3964,1,0
SOLR-6769,1,0
SOLR-4287,3,0
SOLR-4489,2,0
SOLR-11406,2,0
SOLR-1877,1,0
SOLR-11505,3,0
SOLR-6501,2,0
SOLR-15844,2,0
SOLR-4044,1,0
SOLR-4694,3,0
SOLR-10033,2,0
SOLR-11284,1,0
SOLR-10101,1,0
SOLR-11611,2.5,0.7071067811865476
SOLR-9321,3,0
SOLR-8035,2,0
SOLR-10237,1,0
SOLR-6640,2,0
SOLR-8578,1,0
SOLR-15849,3,0
SOLR-13285,1,0
SOLR-9485,1,0
SOLR-647,1,0
SOLR-4294,3,0
SOLR-4506,1,0
SOLR-15288,2,0
SOLR-9564,1,0
SOLR-8347,1.5,0.7071067811865476
SOLR-9804,1,0
SOLR-3756,2,0
SOLR-8431,2,0
SOLR-10718,2,0
SOLR-10710,2,0
SOLR-3527,1,0
SOLR-7587,2,0
SOLR-12202,1,0
SOLR-8082,2,0
SOLR-14580,2,0
SOLR-7921,2,0
SOLR-8085,1,0
SOLR-12358,1,0
SOLR-8812,2,0
SOLR-10150,1,0
SOLR-11183,2,0
SOLR-9969,1,0
SOLR-4754,2,0
SOLR-3841,1,0
SOLR-8069,1,0
SOLR-10847,2,0
SOLR-11139,2,0
SOLR-14243,2,0
SOLR-14158,2,0
SOLR-3655,1,0
SOLR-3863,3,1.4142135623730951
SOLR-3781,1,0
SOLR-10412,1,0
SOLR-7387,2,0
SOLR-11043,2,0
SOLR-13177,2,0
SOLR-12370,2,0
SOLR-1159,1,0
SOLR-11664,1,0
SOLR-16022,1,0
SOLR-8725,2,0
SOLR-5649,1,0
SOLR-888,1,0
SOLR-14346,1,0
SOLR-3377,1,0
SOLR-10845,2,0
SOLR-10846,2,0
SOLR-7033,1,0
SOLR-13061,2,0
SOLR-12172,1,0
SOLR-13665,2,0
SOLR-9972,1,0
SOLR-1580,1,0
SOLR-7092,1,0
SOLR-8143,2,0
SOLR-6920,1,0
SOLR-606,1,0
SOLR-11807,1,0
SOLR-10968,1,0
SOLR-4552,1,0
SOLR-5164,1,0
SOLR-16002,1,0
SOLR-9438,1,0
SOLR-5216,1,0
SOLR-13414,1,0
SOLR-12541,1.5,0.7071067811865476
SOLR-6661,1,0
SOLR-15412,1,0
SOLR-13563,2,0
SOLR-3791,2,0
SOLR-8537,1,0
SOLR-2899,2,0
SOLR-3809,1,0
SOLR-324,1,0
SOLR-825,1,0
SOLR-4373,2,0
SOLR-13290,1,0
SOLR-4982,2,0
SOLR-14165,2,0
SOLR-4832,3,0
SOLR-3216,3,0
SOLR-4846,2,0
SOLR-4734,1,0
SOLR-2427,4,0
SOLR-4286,2,0
SOLR-11268,2,0
SOLR-7803,1,0
SOLR-14409,1,0
SOLR-15587,2,0
SOLR-8701,1,0
SOLR-2890,1,0
SOLR-10763,2,0
SOLR-12738,2,0
SOLR-11335,1,0
SOLR-3204,3,0
SOLR-4082,1,0
SOLR-10211,1,0
SOLR-6455,2,0
SOLR-8307,2,0
SOLR-729,1,0
SOLR-13562,1,0
SOLR-9189,1,0
SOLR-3608,3,0
SOLR-3879,1,0
SOLR-12436,2,0
SOLR-14013,2,0
SOLR-3640,2,0
SOLR-2463,1,0
SOLR-8407,1,0
SOLR-14304,1,0
SOLR-13268,2,0
SOLR-3316,2,0
SOLR-7018,3,0
SOLR-15324,1,0
SOLR-12882,1,0
SOLR-7989,1,0
SOLR-2824,2,0
SOLR-12523,1,0
SOLR-3273,1,0
SOLR-3491,1,0
SOLR-13785,1,0
SOLR-10919,2,0
SOLR-3933,1,0
SOLR-6956,2,0
SOLR-12406,1,0
SOLR-15097,1,0
SOLR-5209,2,0
SOLR-8397,1,0
SOLR-6002,1,0
SOLR-14897,2,0
SOLR-13255,2,0
SOLR-13725,2,0
SOLR-3875,1,0
SOLR-1256,1,0
SOLR-15718,2,0
SOLR-15766,1,0
SOLR-3471,1,0
SOLR-7028,1,0
SOLR-2785,1,0
SOLR-1989,2,0
SOLR-11196,1,0
SOLR-4984,1,0
SOLR-6094,3,0
SOLR-5452,1,0
SOLR-15083,3,0
SOLR-463,2,0
SOLR-2719,2,0
SOLR-11248,3,0
SOLR-9650,1,0
SOLR-12526,1,0
SOLR-4064,1,0
SOLR-3779,2,0
SOLR-5247,3,0
SOLR-5832,2,0
SOLR-4926,1,0
SOLR-13281,1,0
SOLR-5113,1,0
SOLR-15842,2,0
SOLR-14757,1,0
SOLR-4070,1,0
SOLR-3831,2,0
SOLR-15871,1,0
SOLR-8619,2,0
SOLR-1976,1,0
SOLR-12413,1,0
SOLR-13036,1,0
SOLR-5261,2,0
SOLR-5658,1,0
SOLR-14347,1,0
SOLR-6051,1,0
SOLR-11591,1.6666666666666667,0.5773502691896257
SOLR-3035,2,0
SOLR-11704,1,0
SOLR-5557,3,0
SOLR-15312,2.5,0.7071067811865476
SOLR-12938,3,0
SOLR-2007,2,0
SOLR-1398,1,0
SOLR-2654,1,0
SOLR-7917,4,0
SOLR-630,1,0
SOLR-10095,1,0
SOLR-6700,1,0
SOLR-8689,2,0
SOLR-4047,1,0
SOLR-4705,3,0
SOLR-13293,3,0
SOLR-1427,1,0
SOLR-3812,1,0
SOLR-9376,2,0
SOLR-3648,2,0
SOLR-1752,2,0
SOLR-12891,2.5,0.7071067811865476
SOLR-11293,2,0
SOLR-14801,2,0
SOLR-9958,1,0
SOLR-15114,2,0
SOLR-3758,1,0
SOLR-6995,2,0
SOLR-340,1,0
SOLR-899,1,0
SOLR-13887,1,0
SOLR-12184,2,0
SOLR-9867,1,0
SOLR-7906,3,0
SOLR-4057,1,0
SOLR-10939,2,0
SOLR-13647,2,0
SOLR-12726,1,0
SOLR-3564,1,0
SOLR-5954,3,0
SOLR-10130,2,0
SOLR-15596,1,0
SOLR-15573,2,0
SOLR-7777,2,0
SOLR-710,1,0
SOLR-3587,2,0
SOLR-15096,1,0
SOLR-4117,1,0
SOLR-4311,1,0
SOLR-3939,1,0
SOLR-12860,1,0
SOLR-1962,1,0
SOLR-16164,2,0
SOLR-2115,1,0
SOLR-6993,2,0
SOLR-15370,1,0
SOLR-7024,2,0
SOLR-9843,2,0
SOLR-11348,1,0
SOLR-9191,2,0
SPARK-11047,1,0
SPARK-19340,1,0
SPARK-24107,2,0
SPARK-6414,1,0
SPARK-27689,1,0
SPARK-26281,1,0
SPARK-24867,2,0
SPARK-20095,1,0
SPARK-6675,1,0
SPARK-4777,1,0
SPARK-38165,1,0
SPARK-21425,1,0
SPARK-2572,1,0
SPARK-17061,1,0
SPARK-5826,2,0
SPARK-17020,1,0
SPARK-25061,1,0
SPARK-33110,2,0
SPARK-36341,2,0
SPARK-6596,2,0
SPARK-16378,2,0
SPARK-1371,2,0
SPARK-33071,1,0
SPARK-22769,1,0
SPARK-29653,1,0
SPARK-6860,1,0
SPARK-14804,1,0
SPARK-5751,1,0
SPARK-15705,1,0
SPARK-6063,3,0
SPARK-28067,2,1.4142135623730951
SPARK-18959,1,0
SPARK-32234,2,0
SPARK-22875,1,0
SPARK-15043,1,0
SPARK-32558,2,0
SPARK-5357,1,0
SPARK-6141,1,0
SPARK-26113,2,0
SPARK-34219,2,0
SPARK-16371,1,0
SPARK-12675,1.5,0.7071067811865476
SPARK-6054,2,0
SPARK-6440,1,0
SPARK-28599,1,0
SPARK-37451,2,0
SPARK-20202,1.3333333333333333,0.5773502691896257
SPARK-5153,1,0
SPARK-37078,1,0
SPARK-4326,1,0
SPARK-7497,1,0
SPARK-22163,1,0
SPARK-20760,1,0
SPARK-18737,2,0
SPARK-21516,1,0
SPARK-26668,2,0
SPARK-30731,1,0
SPARK-9265,1,0
SPARK-4759,1,0
SPARK-32220,2,0
SPARK-12363,1,0
SPARK-4869,2,0
SPARK-7858,1,0
SPARK-9869,1,0
SPARK-30503,1,0
SPARK-8368,2,0
SPARK-23340,1.3333333333333333,0.5773502691896257
SPARK-2878,1,0
SPARK-19673,2,0
SPARK-5746,2,0
SPARK-28921,1.5,0.7071067811865476
SPARK-21656,1,0
SPARK-32053,2.5,0.7071067811865476
SPARK-2356,1,0
SPARK-25051,2,0
SPARK-11242,1,0
SPARK-27833,3,0
SPARK-23986,1,0
SPARK-34833,2,0
SPARK-25538,2,0
SPARK-25502,1,0
SPARK-7843,1,0
SPARK-6416,2,0
SPARK-10728,2,0
SPARK-14521,1.5,0.7071067811865476
SPARK-1397,1,0
SPARK-10644,1,0
SPARK-15610,1,0
SPARK-2242,1,0
SPARK-32238,1,0
SPARK-8357,2,0
SPARK-10740,2,0
SPARK-24985,1,0
SPARK-5812,1,0
SPARK-12031,1,0
SPARK-37883,2,0
SPARK-35423,1,0
SPARK-34002,1.5,0.7071067811865476
SPARK-22199,1,0
SPARK-17264,1,0
SPARK-5316,1,0
SPARK-38333,1,0
SPARK-825,1,0
SPARK-10294,1,0
SPARK-6355,1,0
SPARK-30504,1,0
SPARK-6068,1,0
SPARK-18112,1,0
SPARK-6300,1.6666666666666667,0.5773502691896257
SPARK-4548,2,0
SPARK-14997,1,0
SPARK-33533,1,0
SPARK-12876,1,0
SPARK-19492,1,0
SPARK-8151,1,0
SPARK-4520,1,0
SPARK-32809,2,0
SPARK-26188,2,0
SPARK-36696,2,0
SPARK-25649,1.5,0.7071067811865476
SPARK-4629,1,0
SPARK-11278,1.6666666666666667,0.5773502691896257
SPARK-9919,1,0
SPARK-21099,2,0
SPARK-8373,1,0
SPARK-37554,1,0
SPARK-24150,1,0
SPARK-13497,1,0
SPARK-37751,2,0
SPARK-4443,1,0
SPARK-9001,1,0
SPARK-26206,2,0
SPARK-27337,1,0
SPARK-2815,2,0
SPARK-6774,1,0
SPARK-22118,1,0
SPARK-9506,2,0
SPARK-32167,1,0
SPARK-3224,1,0
SPARK-13581,2,0
SPARK-29743,2,0
SPARK-36084,1,0
SPARK-30361,2,0
SPARK-27160,2,0
SPARK-11376,1,0
SPARK-14725,1,0
SPARK-27465,1,0
SPARK-4261,2,0
SPARK-36833,1.5,0.7071067811865476
SPARK-38659,1,0
SPARK-2494,2,0
SPARK-5004,2,0
SPARK-18383,1,0
SPARK-20415,2,0
SPARK-14235,1,0
SPARK-1571,2,0
SPARK-5426,2,1.1547005383792515
SPARK-27784,2,0
SPARK-1725,2,0
SPARK-5432,1,0
SPARK-21523,2,0
SPARK-36835,2,0
SPARK-21089,1,0
SPARK-7103,1.5,0.7071067811865476
SPARK-21258,2,0
SPARK-7386,1,0
SPARK-2019,1,0
SPARK-680,1,0
SPARK-6667,1,0
SPARK-20393,1,0
SPARK-20297,1,0
SPARK-36122,1,0
SPARK-10840,1,0
SPARK-27298,1.3333333333333333,0.5773502691896257
SPARK-6999,1,0
SPARK-16224,2,0
SPARK-25906,1,0
SPARK-2312,1,0
SPARK-19532,1,0
SPARK-10172,1,0
SPARK-13087,1,0
SPARK-30649,2,0
SPARK-32819,1,0
SPARK-23346,1,0
SPARK-8365,2,0
SPARK-19581,1,0
SPARK-2640,1,0
SPARK-16064,1,0
SPARK-11472,1,0
SPARK-13393,1,0
SPARK-4484,1,0
SPARK-1518,1,0
SPARK-25694,1,0
SPARK-19266,1,0
SPARK-19268,1,0
SPARK-6868,1,0
SPARK-10568,1,0
SPARK-24295,1,0
SPARK-23191,1,0
SPARK-39353,2,0
SPARK-18762,1,0
SPARK-33161,2,0
SPARK-16487,2,0
SPARK-21133,2,0
SPARK-26941,1,0
SPARK-11115,1,0
SPARK-36577,1,0
SPARK-18586,1,0
